Project,Package,Class,Method,Smell,Description,Method start line no,File
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 0x3FFFFFL,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 42,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 0x3FFFFFL,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 20,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 0xFFFFFL,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 4,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 8,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 4,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 4,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 4,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Magic Number,The method contains a magic number: 12,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLightUpdatePacket,ClientboundLightUpdatePacket,Long Parameter List,The method has 8 parameters. ,23,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLightUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLightUpdatePacket,ClientboundLightUpdatePacket,Magic Number,The method contains a magic number: 2048,23,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLightUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLightUpdatePacket,ClientboundLightUpdatePacket,Magic Number,The method contains a magic number: 2048,23,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLightUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelChunkWithLightPacket,ClientboundLevelChunkWithLightPacket,Magic Number,The method contains a magic number: 4,30,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelChunkWithLightPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelChunkWithLightPacket,ClientboundLevelChunkWithLightPacket,Magic Number,The method contains a magic number: 15,30,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelChunkWithLightPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelChunkWithLightPacket,ClientboundLevelChunkWithLightPacket,Magic Number,The method contains a magic number: 15,30,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelChunkWithLightPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelChunkWithLightPacket,serialize,Magic Number,The method contains a magic number: 15,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelChunkWithLightPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelChunkWithLightPacket,serialize,Magic Number,The method contains a magic number: 4,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelChunkWithLightPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelChunkWithLightPacket,serialize,Magic Number,The method contains a magic number: 15,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelChunkWithLightPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.debug,ClientboundDebugChunkValuePacket,ClientboundDebugChunkValuePacket,Magic Number,The method contains a magic number: 32,23,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/debug/ClientboundDebugChunkValuePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.debug,ClientboundDebugChunkValuePacket,serialize,Magic Number,The method contains a magic number: 0xffffffffL,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/debug/ClientboundDebugChunkValuePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.debug,ClientboundDebugChunkValuePacket,serialize,Magic Number,The method contains a magic number: 0xffffffffL,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/debug/ClientboundDebugChunkValuePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.debug,ClientboundDebugChunkValuePacket,serialize,Magic Number,The method contains a magic number: 32,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/debug/ClientboundDebugChunkValuePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.status.clientbound,ClientboundStatusResponsePacket,parseInfo,Complex Method,Cyclomatic complexity of the method is 8,49,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/status/clientbound/ClientboundStatusResponsePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.common.serverbound,ServerboundCustomClickActionPacket,ServerboundCustomClickActionPacket,Long Statement,The length of the statement "throw new IllegalArgumentException("Expected tag of type " + tagClass.getName() + " but got "+ tag.getClass().getName());" is 121.,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/common/serverbound/ServerboundCustomClickActionPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.common.serverbound,ServerboundCustomClickActionPacket,ServerboundCustomClickActionPacket,Magic Number,The method contains a magic number: 65536,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/common/serverbound/ServerboundCustomClickActionPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.common.serverbound,ServerboundCustomClickActionPacket,ServerboundCustomClickActionPacket,Magic Number,The method contains a magic number: 16,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/common/serverbound/ServerboundCustomClickActionPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.common.serverbound,ServerboundCustomClickActionPacket,serialize,Magic Number,The method contains a magic number: 65536,62,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/common/serverbound/ServerboundCustomClickActionPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.common.serverbound,ServerboundCustomClickActionPacket,serialize,Magic Number,The method contains a magic number: 16,62,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/common/serverbound/ServerboundCustomClickActionPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.common.clientbound,ClientboundCustomReportDetailsPacket,ClientboundCustomReportDetailsPacket,Magic Number,The method contains a magic number: 128,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/common/clientbound/ClientboundCustomReportDetailsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.common.clientbound,ClientboundCustomReportDetailsPacket,ClientboundCustomReportDetailsPacket,Magic Number,The method contains a magic number: 4096,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/common/clientbound/ClientboundCustomReportDetailsPacket.java
